"";"REFSEQ_MRNA";"logFC"
"ILMN_1788062";"NM_003025";NA
"ILMN_1810782";"NM_031892";NA
"ILMN_1808501";"NM_031892";NA
"ILMN_1712231";"NM_015677";NA
"ILMN_1794780";"NM_030974";NA
"ILMN_1732612";"NM_003028";NA
"ILMN_1721022";"NM_003029";NA
"ILMN_2182482";"NM_024745";NA
"ILMN_1794505";"NM_006304";NA
"ILMN_1661264";"NM_005412";NA
"ILMN_2216918";"NM_013276";NA
"ILMN_1685540";"NM_020859";NA
"ILMN_3245062";"NM_020859";NA
"ILMN_2206188";"NM_020717";NA
"ILMN_2380566";"NM_001006610";NA
"ILMN_1788315";"NM_015260";NA
"ILMN_2291644";"NM_031244";NA
"ILMN_2077858";"NM_016538";NA
"ILMN_1812702";"NM_005982";NA
"ILMN_1771224";"NM_145060";NA
"ILMN_1710598";"NM_003036";NA
"ILMN_1791002";"NM_005983";NA
"ILMN_1746784";"NM_001040153";NA
"ILMN_1753353";"NM_006527";NA
"ILMN_1745034";"NM_000617";NA
"ILMN_2084059";"NM_005072";NA
"ILMN_2211739";"NM_021082";NA
"ILMN_2076463";"NM_145648";NA
"ILMN_1679731";"NM_145648";NA
"ILMN_1782938";"NM_018593";NA
"ILMN_2180929";"NM_213606";NA
"ILMN_1736546";"NM_152527";NA
"ILMN_2227385";"NM_152527";NA
"ILMN_2364022";"NM_004207";NA
"ILMN_1747395";"NM_004727";NA
"ILMN_1667670";"NM_014252";NA
"ILMN_1791728";"NM_052901";NA
"ILMN_1659894";"NM_001009938";NA
"ILMN_1777976";"NM_173471";NA
"ILMN_1720703";"NM_213611";NA
"ILMN_1715969";"NM_016612";NA
"ILMN_1743911";"NM_016016";NA
"ILMN_1752270";"NM_018843";NA
"ILMN_1662097";"NM_145305";NA
"ILMN_1810514";"NM_014655";NA
"ILMN_1725366";"NM_012254";NA
"ILMN_1801377";"NM_153247";NA
"ILMN_1740430";"NM_020062";NA
"ILMN_1778321";"NM_017585";NA
"ILMN_1745021";"NM_021194";NA
"ILMN_1709728";"NM_022902";NA
"ILMN_1702683";"NM_004733";NA
"ILMN_1741440";"NM_006416";NA
"ILMN_1727840";"NM_005827";NA
"ILMN_1789001";"NM_178148";NA
"ILMN_2059173";"NM_024881";NA
"ILMN_2307598";"NM_032295";NA
"ILMN_1696622";"NM_153811";NA
"ILMN_2116714";"NM_014437";NA
"ILMN_2234970";"NM_144564";NA
"ILMN_1746986";"NM_213568";NA
"ILMN_2383077";"NM_001077516";NA
"ILMN_2317658";"NM_001012661";NA
"ILMN_1656186";"NM_173854";NA
"ILMN_1747197";"NM_032148";NA
"ILMN_1787127";"NM_152346";NA
"ILMN_1758673";"NM_080546";NA
"ILMN_2274775";"NM_032794";NA
"ILMN_1658639";"NM_181785";NA
"ILMN_1735156";"NM_032034";NA
"ILMN_1811221";"NM_145913";NA
"ILMN_1806349";"NM_005629";NA
"ILMN_1663699";"NM_013272";NA
"ILMN_1654735";"NM_013272";NA
"ILMN_1752520";"NM_152270";NA
"ILMN_2162860";"NM_152270";NA
"ILMN_2114720";"NM_003064";NA
"ILMN_2133534";"NM_021652";NA
"ILMN_1741477";"NM_005359";NA
"ILMN_2371984";"NM_005903";NA
"ILMN_1781468";"NM_022733";NA
"ILMN_2376263";"NM_003069";NA
"ILMN_2403458";"NM_001007468";NA
"ILMN_1747857";"NM_003079";NA
"ILMN_2126239";"NM_015327";NA
"ILMN_1695280";"NM_017575";NA
"ILMN_1706553";"NM_173156";NA
"ILMN_2367258";"NM_175840";NA
"ILMN_1796349";"NM_006714";NA
"ILMN_1764803";"NM_018225";NA
"ILMN_1804642";"NM_014311";NA
"ILMN_1779492";"NM_181349";NA
"ILMN_1663827";"NM_006062";NA
"ILMN_1687519";"NM_003825";NA
"ILMN_1748911";"NM_003825";NA
"ILMN_1797566";"NM_053052";NA
"ILMN_1698478";"NM_003083";NA
"ILMN_1683273";"NM_006049";NA
"ILMN_1701933";"NM_007308";NA
"ILMN_1766165";"NM_000345";NA
"ILMN_3249059";"NR_024127";NA
"ILMN_1707493";"NM_001048197";NA
"ILMN_3233205";"NR_003672";NA
"ILMN_3238785";"NR_003142";NA
"ILMN_1651278";"NM_024700";NA
"ILMN_3239704";"NR_003709";NA
"ILMN_3238078";"NR_002977";NA
"ILMN_3235404";"NR_004390";NA
"ILMN_3242067";"NR_002985";NA
"ILMN_1700074";"NR_002324";NA
"ILMN_1709604";"NR_002326";NA
"ILMN_3237562";"NR_002995";NA
"ILMN_1660900";"NR_002992";NA
"ILMN_1682354";"NR_000020";NA
"ILMN_2135175";"NR_002448";NA
"ILMN_2160160";"NR_000016";NA
"ILMN_1716441";"NR_000010";NA
"ILMN_3246391";"NR_002742";NA
"ILMN_3246353";"NR_003054";NA
"ILMN_2082762";"NR_002450";NA
"ILMN_3244157";"NR_000028";NA
"ILMN_3244640";"NR_002592";NA
"ILMN_3238712";"NM_024571";NA
"ILMN_3239621";"NM_006857";NA
"ILMN_1772845";"NM_180699";NA
"ILMN_3247064";"NM_004814";NA
"ILMN_3248113";"NM_003089";NA
"ILMN_2380839";"NM_003089";NA
"ILMN_1732053";"NM_003089";NA
"ILMN_1774661";"NM_003091";NA
"ILMN_1799103";"NM_003091";NA
"ILMN_2369785";"NM_004597";NA
"ILMN_1786766";"NM_006750";NA
"ILMN_2365479";"NM_003099";NA
"ILMN_2365484";"NM_003099";NA
"ILMN_2361575";"NM_020468";NA
"ILMN_2085236";"NM_014035";NA
"ILMN_1725108";"NM_031953";NA
"ILMN_1685077";"NM_152238";NA
"ILMN_1797413";"NM_015976";NA
"ILMN_2156250";"NM_003955";NA
"ILMN_1657077";"NM_004232";NA
"ILMN_1662438";"NM_000454";NA
"ILMN_1763739";"NM_005632";NA
"ILMN_2236800";"NM_032195";NA
"ILMN_2391231";"NM_003104";NA
"ILMN_1734559";"XM_001132175";NA
"ILMN_2285375";"NM_003104";NA
"ILMN_1767135";"NM_005633";NA
"ILMN_2177156";"NM_003106";NA
"ILMN_1690920";"NM_003113";NA
"ILMN_1672661";"NM_004510";NA
"ILMN_1658858";"NM_138402";NA
"ILMN_1678423";"NM_017425";NA
"ILMN_1768732";"NM_001025436";NA
"ILMN_1742824";"NM_153023";NA
"ILMN_1681135";"NM_006038";NA
"ILMN_1691111";"NM_152339";NA
"ILMN_2195892";"NM_144644";NA
"ILMN_1729179";"NM_024063";NA
"ILMN_2203463";"NM_023071";NA
"ILMN_2149400";"NM_020675";NA
"ILMN_1665280";"NM_014041";NA
"ILMN_2161330";"NM_012391";NA
"ILMN_1665049";"NM_025137";NA
"ILMN_1733560";"NM_016630";NA
"ILMN_1718832";"NM_006542";NA
"ILMN_1729281";"NM_020126";NA
"ILMN_1702407";"NM_006717";NA
"ILMN_1801040";"NM_001030288";NA
"ILMN_1656287";"NM_014767";NA
"ILMN_1657405";"NM_139015";NA
"ILMN_1705849";"NM_003124";NA
"ILMN_1716591";"NM_005987";NA
"ILMN_1690708";"NM_003128";NA
"ILMN_1661335";"NM_003128";NA
"ILMN_2249473";"NM_178324";NA
"ILMN_1799853";"NM_178324";NA
"ILMN_2062754";"NM_001035235";NA
"ILMN_1678435";"NM_024592";NA
"ILMN_1699525";"NM_198901";NA
"ILMN_2400219";"NM_003130";NA
"ILMN_1657451";"NM_182691";NA
"ILMN_1695468";"NM_182692";NA
"ILMN_1785660";"NM_003139";NA
"ILMN_1676213";"NM_014467";NA
"ILMN_1666306";"NM_001013694";NA
"ILMN_1697670";"NM_005839";NA
"ILMN_1734602";"NM_016333";NA
"ILMN_2233099";"NM_003146";NA
"ILMN_1728714";"NM_006396";NA
"ILMN_2152257";"NM_001050";NA
"ILMN_1664956";"NM_014188";NA
"ILMN_1720844";"NM_014021";NA
"ILMN_2410113";"NM_138729";NA
"ILMN_1791375";"NM_001025202";NA
"ILMN_1765409";"NM_003473";NA
"ILMN_1739253";"NM_006463";NA
"ILMN_2391355";"NM_006463";NA
"ILMN_1716224";"NM_139164";NA
"ILMN_1730363";"NM_017453";NA
"ILMN_1656136";"NM_004602";NA
"ILMN_1738449";"NM_020860";NA
"ILMN_1745593";"NM_005563";NA
"ILMN_1696419";"NM_004099";NA
"ILMN_1663002";"NM_013442";NA
"ILMN_1769634";"NM_144998";NA
"ILMN_1701386";"NM_018571";NA
"ILMN_2394102";"NM_013403";NA
"ILMN_2157421";"NM_005861";NA
"ILMN_1775587";"NM_001001850";NA
"ILMN_1792518";"NM_003569";NA
"ILMN_1728747";"NM_003165";NA
"ILMN_1750912";"NM_014178";NA
"ILMN_1802105";"NM_018423";NA
"ILMN_2210729";"NM_016086";NA
"ILMN_1652379";"NM_003848";NA
"ILMN_2404795";"NM_177530";NA
"ILMN_1815283";"NM_003166";NA
"ILMN_1707804";"NM_003166";NA
"ILMN_2336130";"NM_001017391";NA
"ILMN_1738150";"NM_001005849";NA
"ILMN_2333594";"NM_001005849";NA
"ILMN_1813277";"NM_181356";NA
"ILMN_1750008";"NM_003171";NA
"ILMN_1781628";"NM_017503";NA
"ILMN_1690761";"NM_033161";NA
"ILMN_1709750";"NM_022486";NA
"ILMN_1693270";"NM_019601";NA
"ILMN_1771878";"NM_015551";NA
"ILMN_1697095";"XM_934905";NA
"ILMN_1690754";"NM_003174";NA
"ILMN_2089175";"NM_032796";NA
"ILMN_1755822";"NM_033025";NA
"ILMN_2059549";"NM_003177";NA
"ILMN_2391419";"NM_015180";NA
"ILMN_1712075";"NM_015286";NA
"ILMN_1717934";"NM_152280";NA
"ILMN_1777362";"NM_031912";NA
"ILMN_1803143";"NM_032431";NA
"ILMN_1724407";"NM_006342";NA
"ILMN_2160209";"NM_002354";NA
"ILMN_2194649";"NM_053053";NA
"ILMN_1680682";"NM_001488";NA
"ILMN_1787081";"NM_001488";NA
"ILMN_1721093";"NM_006284";NA
"ILMN_1653367";"NM_005644";NA
"ILMN_2335072";"NM_139353";NA
"ILMN_1737535";"NM_003185";NA
"ILMN_1684802";"NM_006951";NA
"ILMN_2252813";"NM_014409";NA
"ILMN_2378708";"NM_005641";NA
"ILMN_1759460";"NM_005642";NA
"ILMN_1784880";"NM_015975";NA
"ILMN_2310253";"NM_134324";NA
"ILMN_1729767";"NM_134323";NA
"ILMN_1720267";"NM_152334";NA
"ILMN_1734138";"NM_014760";NA
"ILMN_1693726";"NM_031937";NA
"ILMN_2096743";"NM_014346";NA
"ILMN_2060212";"NM_020705";NA
"ILMN_1780197";"NM_020705";NA
"ILMN_1681855";"NM_002536";NA
"ILMN_2068991";"NM_001040282";NA
"ILMN_3235694";"XM_001713609";NA
"ILMN_1688098";"NM_014832";NA
"ILMN_1735495";"NM_007063";NA
"ILMN_1726239";"NM_004607";NA
"ILMN_1790953";"NM_001281";NA
"ILMN_1796411";"NM_018138";NA
"ILMN_1673376";"NM_005993";NA
"ILMN_1725183";"NM_001079515";NA
"ILMN_2359014";"NM_003193";NA
"ILMN_1764489";"NM_012453";NA
"ILMN_1697175";"NM_138572";NA
"ILMN_1697117";"NM_003194";NA
"ILMN_2414848";"NM_030900";NA
"ILMN_1783728";"NM_199122";NA
"ILMN_1809047";"NM_004749";NA
"ILMN_1713449";"NM_005996";NA
"ILMN_1670561";"NM_153333";NA
"ILMN_1656399";"NM_001006684";NA
"ILMN_2368068";"NM_181492";NA
"ILMN_3244526";"NM_015631";NA
"ILMN_2285713";"NM_018319";NA
"ILMN_2391789";"NM_018319";NA
"ILMN_1809750";"NM_198795";NA
"ILMN_2175094";"NM_198795";NA
"ILMN_2413041";"NM_003213";NA
"ILMN_1705301";"NM_201443";NA
"ILMN_1770682";"NM_007110";NA
"ILMN_1768488";"NM_005652";NA
"ILMN_2311796";"NM_152829";NA
"ILMN_1738750";"NM_005653";NA
"ILMN_1779213";"NM_006070";NA
"ILMN_1784287";"NM_003243";NA
"ILMN_1696870";"NM_004257";NA
"ILMN_1651735";"NM_006464";NA
"ILMN_1663954";"NM_198976";NA
"ILMN_1652486";"NM_030573";NA
"ILMN_2093720";"NM_017872";NA
"ILMN_1750518";"XM_001134346";NA
"ILMN_2364062";"NM_005782";NA
"ILMN_1688390";"XM_946253";NA
"ILMN_2393169";"NM_001002878";NA
"ILMN_1726659";"NM_003249";NA
"ILMN_1661683";"NM_003250";NA
"ILMN_1671028";"NM_005119";NA
"ILMN_2399588";"NM_199263";NA
"ILMN_1737168";"NM_024328";NA
"ILMN_1796855";"NM_001033925";NA
"ILMN_1724863";"NM_182919";NA
"ILMN_1703984";"NM_030953";NA
"ILMN_3236289";"NM_173799";NA
"ILMN_3226669";"XM_001715214";NA
"ILMN_1738938";"NM_012459";NA
"ILMN_1749078";"NM_003255";NA
"ILMN_1663399";"NM_003256";NA
"ILMN_2400603";"NM_001039661";NA
"ILMN_2290679";"NM_001039661";NA
"ILMN_1763972";"NM_004817";NA
"ILMN_1766814";"NM_004614";NA
"ILMN_1784655";"NM_138463";NA
"ILMN_1811029";"NM_012290";NA
"ILMN_2155708";"NM_003265";NA
"ILMN_1689578";"NM_003265";NA
"ILMN_1763670";"NM_032027";NA
"ILMN_1741171";"NM_078473";NA
"ILMN_1697472";"NM_078474";NA
"ILMN_1761120";"NM_078474";NA
"ILMN_1794677";"NM_007267";NA
"ILMN_1677963";"NM_001017395";NA
"ILMN_1793829";"NM_019026";NA
"ILMN_1736585";"NM_006827";NA
"ILMN_1719316";"NM_007364";NA
"ILMN_3249244";"NM_145041";NA
"ILMN_1726288";"NM_018374";NA
"ILMN_2067607";"NM_018374";NA
"ILMN_1738093";"NM_032814";NA
"ILMN_1663033";"NM_138385";NA
"ILMN_1657701";"XR_017971";NA
"ILMN_1774066";"NM_032928";NA
"ILMN_1785191";"NM_014051";NA
"ILMN_3244248";"XM_928242";NA
"ILMN_2208373";"NM_032227";NA
"ILMN_1773935";"NM_018475";NA
"ILMN_1795893";"NM_020141";NA
"ILMN_2210386";"NM_198276";NA
"ILMN_1728009";"NM_173490";NA
"ILMN_2145116";"NM_198282";NA
"ILMN_1756402";"NM_030577";NA
"ILMN_2231020";"NR_000034";NA
"ILMN_2231021";"NR_000034";NA
"ILMN_2162989";"NM_199129";NA
"ILMN_1677446";"NM_199203";NA
"ILMN_3251207";"NM_018279";NA
"ILMN_1693333";"NM_018279";NA
"ILMN_3228529";"XR_039958";NA
"ILMN_1682894";"XM_001128423";NA
"ILMN_1748481";"NM_152464";NA
"ILMN_2073010";"NM_053045";NA
"ILMN_3247821";"NM_018252";NA
"ILMN_1704022";"NM_207316";NA
"ILMN_3239055";"NM_014187";NA
"ILMN_1732577";"NM_016499";NA
"ILMN_2394523";"NM_001077419";NA
"ILMN_1765584";"NM_024074";NA
"ILMN_2212714";"NM_018056";NA
"ILMN_1685602";"NM_080652";NA
"ILMN_1745368";"NM_014313";NA
"ILMN_1719649";"NM_014698";NA
"ILMN_1681972";"NM_016486";NA
"ILMN_3251312";"NM_016486";NA
"ILMN_2373010";"NM_017866";NA
"ILMN_1770978";"XR_017697";NA
"ILMN_1798874";"NM_016454";NA
"ILMN_2049417";"NM_173804";NA
"ILMN_2405592";"NM_031298";NA
"ILMN_1794560";"NM_001014764";NA
"ILMN_1758173";"NM_145274";NA
"ILMN_1683575";"NM_018196";NA
"ILMN_1677747";"NM_003276";NA
"ILMN_3235723";"NM_001099662";NA
"ILMN_1706021";"NM_019894";NA
"ILMN_3240316";"NM_183049";NA
"ILMN_2119555";"NM_181783";NA
"ILMN_1762095";"NM_001079669";NA
"ILMN_1702759";"NM_021156";NA
"ILMN_2204754";"NM_021156";NA
"ILMN_1719759";"NM_002160";NA
"ILMN_1727689";"NM_006291";NA
"ILMN_2414325";"NM_001077654";NA
"ILMN_1682099";"NM_207381";NA
"ILMN_2331010";"NM_147187";NA
"ILMN_2066858";"NM_006573";NA
"ILMN_2363392";"NM_172014";NA
"ILMN_2106380";"NM_005118";NA
"ILMN_2168933";"NM_024309";NA
"ILMN_1763627";"NM_153188";NA
"ILMN_1656066";"NM_013433";NA
"ILMN_1750718";"NM_015575";NA
"ILMN_1807919";"NM_022648";NA
"ILMN_1716370";"NM_032865";NA
"ILMN_1672004";"NM_005749";NA
"ILMN_1660938";"NM_025077";NA
"ILMN_1808661";"NM_001001790";NA
"ILMN_3235113";"NM_001134493";NA
"ILMN_1674069";"NM_019059";NA
"ILMN_2405628";"NM_052963";NA
"ILMN_1765021";"NM_003935";NA
"ILMN_1805812";"NM_000113";NA
"ILMN_1724333";"NM_014506";NA
"ILMN_3298423";"NM_001098797";NA
"ILMN_1664440";"NM_005657";NA
"ILMN_2214197";"NM_033285";NA
"ILMN_1714108";"NM_033285";NA
"ILMN_3224962";"NM_001114979";NA
"ILMN_2138801";"NM_003722";NA
"ILMN_1726873";"NM_139075";NA
"ILMN_2323633";"NM_199361";NA
"ILMN_1804629";"NM_001042482";NA
"ILMN_1716687";"NM_001018020";NA
"ILMN_2094718";"NM_003295";NA
"ILMN_1789614";"NM_003295";NA
"ILMN_1755737";"NM_025204";NA
"ILMN_1691487";"NM_021138";NA
"ILMN_2383774";"NM_003300";NA
"ILMN_1806728";"NM_015650";NA
"ILMN_2405991";"NM_032271";NA
"ILMN_2211122";"NR_002166";NA
"ILMN_1814650";"NM_016146";NA
"ILMN_1718619";"NM_145214";NA
"ILMN_2262275";"NM_001007278";NA
"ILMN_2350122";"NM_001007278";NA
"ILMN_1661220";"NM_006470";NA
"ILMN_1813625";"NM_005082";NA
"ILMN_1671765";"NM_171982";NA
"ILMN_1697971";"NM_006355";NA
"ILMN_2413517";"NM_172016";NA
"ILMN_1792265";"NM_033091";NA
"ILMN_1729495";"NM_201627";NA
"ILMN_1813027";"NM_033549";NA
"ILMN_1712708";"NM_033452";NA
"ILMN_1737599";"NM_033092";NA
"ILMN_1754130";"NM_032765";NA
"ILMN_1790253";"NM_198924";NA
"ILMN_1719254";"NM_015163";NA
"ILMN_2370588";"NM_007032";NA
"ILMN_1713990";"NM_003302";NA
"ILMN_1727692";"NM_017646";NA
"ILMN_1690802";"NM_016404";NA
"ILMN_1809944";"NM_017956";NA
"ILMN_2167922";"NM_020810";NA
"ILMN_2402805";"NM_015638";NA
"ILMN_1814557";"NM_014112";NA
"ILMN_1758378";"NM_000368";NA
"ILMN_2412380";"NM_183422";NA
"ILMN_1787567";"NM_006022";NA
"ILMN_1768115";"NM_012338";NA
"ILMN_2194106";"NM_012338";NA
"ILMN_2130525";"NM_014399";NA
"ILMN_1669881";"NM_014399";NA
"ILMN_2374383";"NM_130465";NA
"ILMN_2340027";"NM_001025238";NA
"ILMN_1681679";"NM_000714";NA
"ILMN_2092232";"NM_018128";NA
"ILMN_2129349";"NM_003310";NA
"ILMN_1802753";"NM_005706";NA
"ILMN_1697777";"NM_003313";NA
"ILMN_3234456";"NM_001113205";NA
"ILMN_1753064";"NM_024525";NA
"ILMN_2390472";"NM_133462";NA
"ILMN_1728605";"NM_003316";NA
"ILMN_2083593";"NM_001008237";NA
"ILMN_2083588";"NM_001008237";NA
"ILMN_1807088";"NM_012382";NA
"ILMN_1746720";"NM_153211";NA
"ILMN_1706455";"NM_138376";NA
"ILMN_1652309";"NM_198310";NA
"ILMN_2401927";"NM_144596";NA
"ILMN_3243117";"NM_015351";NA
"ILMN_2183389";"NM_173810";NA
"ILMN_1764043";"NM_153712";NA
"ILMN_1663113";"NM_015140";NA
"ILMN_1680899";"NM_015644";NA
"ILMN_1702821";"NM_024686";NA
"ILMN_1742981";"NM_006009";NA
"ILMN_1665583";"NM_178014";NA
"ILMN_1791726";"NM_006086";NA
"ILMN_1702636";"NM_032525";NA
"ILMN_1728024";"NM_001070";NA
"ILMN_1792173";"NM_014444";NA
"ILMN_1719199";"NM_003324";NA
"ILMN_2354547";"NM_006765";NA
"ILMN_2214144";"NM_020648";NA
"ILMN_1726967";"NM_020648";NA
"ILMN_1771862";"NM_015914";NA
"ILMN_1799367";"NM_015959";NA
"ILMN_1748488";"NM_017853";NA
"ILMN_1775677";"NM_001040273";NA
"ILMN_2248725";"NM_173555";NA
"ILMN_1736135";"NM_018264";NA
"ILMN_1772113";"NM_001025203";NA
"ILMN_2362368";"NM_001025203";NA
"ILMN_1768930";"NM_007279";NA
"ILMN_2385173";"NM_007279";NA
"ILMN_1782977";"NM_001033930";NA
"ILMN_1807596";"NM_016525";NA
"ILMN_1716157";"NM_018449";NA
"ILMN_2038773";"NM_021009";NA
"ILMN_2331501";"NM_021009";NA
"ILMN_1683609";"NM_003334";NA
"ILMN_2301083";"NM_181800";NA
"ILMN_1714730";"NM_181803";NA
"ILMN_1719103";"NM_198920";NA
"ILMN_1677756";"NM_181838";NA
"ILMN_2371685";"NM_003341";NA
"ILMN_1757644";"NM_003344";NA
"ILMN_1772712";"NM_194457";NA
"ILMN_2387990";"NM_194315";NA
"ILMN_1703108";"NM_004223";NA
"ILMN_1701331";"NM_003969";NA
"ILMN_1746579";"NM_022066";NA
"ILMN_1678814";"NM_024292";NA
"ILMN_3242176";"NM_172070";NA
"ILMN_3251686";"NM_152277";NA
"ILMN_1719785";"NM_031432";NA
"ILMN_1781986";"NM_001003684";NA
"ILMN_1665737";"NM_001035247";NA
"ILMN_2367458";"NM_001035247";NA
"ILMN_1755462";"NM_020120";NA
"ILMN_2360291";"NM_020120";NA
"ILMN_2284181";"NM_006759";NA
"ILMN_2206420";"NM_019093";NA
"ILMN_1758907";"NM_001072";NA
"ILMN_3242462";"NM_017754";NA
"ILMN_1737705";"NM_015054";NA
"ILMN_1679495";"NM_001099436";NA
"ILMN_1722769";"NM_003362";NA
"ILMN_1692826";"NM_023076";NA
"ILMN_1671742";"NM_023011";NA
"ILMN_1745049";"NM_006830";NA
"ILMN_2128489";"NM_006294";NA
"ILMN_1759453";"NM_006294";NA
"ILMN_1792138";"NM_006004";NA
"ILMN_2386818";"NM_001077664";NA
"ILMN_1774196";"NM_030914";NA
"ILMN_1756696";"NM_207291";NA
"ILMN_1721116";"NM_005153";NA
"ILMN_1665557";"NM_006313";NA
"ILMN_3240420";"NM_017414";NA
"ILMN_1725862";"NM_006537";NA
"ILMN_1798712";"NM_003363";NA
"ILMN_1801931";"XM_036729";NA
"ILMN_1690365";"XM_036729";NA
"ILMN_1756873";"NM_032236";NA
"ILMN_1680279";"NM_018561";NA
"ILMN_1700024";"NM_005715";NA
"ILMN_1761069";"NM_003369";NA
"ILMN_1745499";"NM_153477";NA
"ILMN_1761363";"NM_003762";NA
"ILMN_1804676";"NM_003762";NA
"ILMN_1664175";"NM_201994";NA
"ILMN_1667295";"NM_138440";NA
"ILMN_1743646";"NM_003370";NA
"ILMN_2413527";"NM_003373";NA
"ILMN_2221066";"NM_003375";NA
"ILMN_1801984";"NM_000551";NA
"ILMN_1795937";"NM_003379";NA
"ILMN_2131493";"NM_020746";NA
"ILMN_2226955";"NM_030796";NA
"ILMN_2398865";"NM_018080";NA
"ILMN_1656840";"NM_015378";NA
"ILMN_2149566";"NM_032353";NA
"ILMN_1767691";"NM_032353";NA
"ILMN_1802519";"NM_016075";NA
"ILMN_2383107";"NM_014396";NA
"ILMN_1683243";"NM_007259";NA
"ILMN_1708946";"NM_013245";NA
"ILMN_1756079";"NM_001024936";NA
"ILMN_3239735";"NR_024540";NA
"ILMN_1766435";"NM_016312";NA
"ILMN_1679978";"NM_030798";NA
"ILMN_1697348";"NM_017528";NA
"ILMN_1719170";"NM_152559";NA
"ILMN_1707199";"NM_181291";NA
"ILMN_1761442";"NM_032259";NA
"ILMN_1688160";"NM_182552";NA
"ILMN_1716086";"NM_001006623";NA
"ILMN_1685763";"NM_019613";NA
"ILMN_1724986";"NM_182627";NA
"ILMN_1678957";"NM_017706";NA
"ILMN_1793290";"NM_018051";NA
"ILMN_1665887";"NM_025234";NA
"ILMN_1673073";"NM_001083961";NA
"ILMN_2270845";"NM_018093";NA
"ILMN_1803192";"NM_024908";NA
"ILMN_1742889";"NM_024102";NA
"ILMN_1695491";"NM_018024";NA
"ILMN_3235472";"NM_018024";NA
"ILMN_2334112";"NM_133330";NA
"ILMN_1697919";"NM_017778";NA
"ILMN_3244363";"NM_021241";NA
"ILMN_1803593";"NM_030753";NA
"ILMN_1703036";"NM_020135";NA
"ILMN_2415748";"NM_134265";NA
"ILMN_1664802";"NM_134265";NA
"ILMN_1748904";"NM_152858";NA
"ILMN_1801223";"XM_059037";NA
"ILMN_1687592";"NM_015691";NA
"ILMN_1734600";"NM_130844";NA
"ILMN_1742618";"NM_199139";NA
"ILMN_2365465";"NM_001079539";NA
"ILMN_1809433";"NM_005080";NA
"ILMN_1731175";"NM_173683";NA
"ILMN_1724762";"NM_173683";NA
"ILMN_1659000";"NM_022098";NA
"ILMN_2054928";"NM_022098";NA
"ILMN_2174884";"NM_015024";NA
"ILMN_2104106";"NM_004736";NA
"ILMN_1798030";"NM_004736";NA
"ILMN_2204909";"NM_005431";NA
"ILMN_1696266";"NM_001100118";NA
"ILMN_2105983";"NM_021141";NA
"ILMN_1809086";"NM_019001";NA
"ILMN_1712975";"NM_020470";NA
"ILMN_2052163";"NM_018982";NA
"ILMN_1803564";"NM_018982";NA
"ILMN_3239789";"NM_019589";NA
"ILMN_1711069";"NM_016061";NA
"ILMN_1666111";"NM_001031732";NA
"ILMN_1807535";"NM_006761";NA
"ILMN_2252136";"NM_006761";NA
"ILMN_1728512";"NM_003405";NA
"ILMN_1669286";"NM_003406";NA
"ILMN_1673222";"NM_023929";NA
"ILMN_1658728";"NM_006977";NA
"ILMN_1801101";"NM_005341";NA
"ILMN_3240901";"NM_001039360";NA
"ILMN_2264205";"NM_001040441";NA
"ILMN_1688853";"NM_152735";NA
"ILMN_1743456";"NM_015144";NA
"ILMN_1761844";"NM_016505";NA
"ILMN_1754660";"NM_153367";NA
"ILMN_1684663";"NM_001001483";NA
"ILMN_1785831";"NM_001001483";NA
"ILMN_3307025";"NM_018106";NA
"ILMN_1679358";"NM_015457";NA
"ILMN_1789492";"NM_013373";NA
"ILMN_1694671";"NM_182491";NA
"ILMN_1808587";"NM_006885";NA
"ILMN_1782079";"NM_153018";NA
"ILMN_1793578";"NM_003408";NA
"ILMN_3242738";"NM_152283";NA
"ILMN_2340439";"NM_199426";NA
"ILMN_1651438";"NM_153813";NA
"ILMN_1794643";"NM_032527";NA
"ILMN_1750967";"NM_024493";NA
"ILMN_1695847";"NM_145102";NA
"ILMN_2361104";"NM_152240";NA
"ILMN_1781028";"NM_001039650";NA
"ILMN_1757627";"NM_138462";NA
"ILMN_2178088";"NM_003432";NA
"ILMN_1723542";"NM_003438";NA
"ILMN_2173909";"NM_021030";NA
"ILMN_1692145";"NM_021030";NA
"ILMN_1806779";"NM_003445";NA
"ILMN_1719202";"NM_001032292";NA
"ILMN_1809951";"NM_198088";NA
"ILMN_1778177";"NM_001032293";NA
"ILMN_1721034";"NM_182490";NA
"ILMN_1775085";"NM_014519";NA
"ILMN_1757230";"NM_021061";NA
"ILMN_1795435";"NM_003417";NA
"ILMN_1750457";"NM_152943";NA
"ILMN_1688629";"NM_016324";NA
"ILMN_2352574";"NM_016324";NA
"ILMN_2243553";"NM_001080485";NA
"ILMN_1681628";"NM_021994";NA
"ILMN_1736555";"NM_001002844";NA
"ILMN_1786215";"NM_032924";NA
"ILMN_1792305";"NM_014345";NA
"ILMN_2174729";"NM_014345";NA
"ILMN_1711199";"NM_001079907";NA
"ILMN_1787366";"NM_022095";NA
"ILMN_1663160";"NM_015655";NA
"ILMN_2043728";"NM_032819";NA
"ILMN_2347943";"NM_001039919";NA
"ILMN_2115949";"NM_032164";NA
"ILMN_1739618";"NM_024741";NA
"ILMN_1680693";"NM_001098495";NA
"ILMN_1673804";"NM_024106";NA
"ILMN_2158164";"NM_025189";NA
"ILMN_1706734";"NM_001031623";NA
"ILMN_1753567";"NM_001031623";NA
