"";"ID";"SYMBOL";"b1Mean";"b0Mean";"b1b0log2FC";"b1stderr";"b0stderr";"b0b1stderr";"Posterior_class_a";"Posterior_class_b";"Posterior_class_c";"Posterior_class_d"
"1652";"ILMN_2352097";"GPR56";"11.33";"11.73";"-0.4006";"0.07395";"0.06538";"0.09871";"0.1201";"0.793";"0.0460";"0.0411"
"1653";"ILMN_2364971";"PPP2R5C";" 9.02";" 8.73";" 0.2861";"0.05006";"0.01715";"0.05292";"0.0281";"0.793";"0.1751";"0.0041"
"1654";"ILMN_1715583";"BOP1";" 9.76";" 9.19";" 0.5751";"0.13530";"0.06547";"0.15031";"0.1591";"0.792";"0.0182";"0.0302"
"1655";"ILMN_3228585";"LOC728661";" 8.25";" 8.97";"-0.7256";"0.17115";"0.03681";"0.17506";"0.1085";"0.792";"0.0331";"0.0660"
"1656";"ILMN_1860638";"";" 7.45";" 7.70";"-0.2475";"0.02646";"0.06062";"0.06614";"0.1764";"0.792";"0.0209";"0.0106"
"1657";"ILMN_2103720";"MRPL15";" 9.92";"10.22";"-0.2963";"0.02622";"0.07130";"0.07597";"0.1451";"0.792";"0.0434";"0.0199"
"1658";"ILMN_3255061";"CYTSB";" 8.32";" 8.92";"-0.6030";"0.10335";"0.09874";"0.14293";"0.0993";"0.791";"0.0786";"0.0309"
"1659";"ILMN_1656504";"ZNF304";" 5.67";" 6.01";"-0.3443";"0.03533";"0.08215";"0.08943";"0.1542";"0.791";"0.0338";"0.0211"
"1660";"ILMN_1710078";"TMEM181";" 8.22";" 7.38";" 0.8388";"0.14316";"0.13057";"0.19377";"0.0874";"0.791";"0.0958";"0.0258"
"1661";"ILMN_1665943";"MAP4K1";" 6.55";" 7.41";"-0.8621";"0.10836";"0.17162";"0.20296";"0.0960";"0.791";"0.1010";"0.0124"
"1662";"ILMN_1807044";"UBAC1";"11.26";"11.75";"-0.4883";"0.08243";"0.09208";"0.12358";"0.1363";"0.791";"0.0381";"0.0348"
"1663";"ILMN_2349393";"MDK";" 9.96";"10.19";"-0.2273";"0.04529";"0.02668";"0.05256";"0.0878";"0.791";"0.0800";"0.0417"
"1664";"ILMN_2188862";"GDF15";"10.09";" 8.69";" 1.4011";"0.24454";"0.22230";"0.33048";"0.0969";"0.790";"0.0813";"0.0314"
"1665";"ILMN_1726391";"MRPL39";"10.03";" 9.49";" 0.5428";"0.08464";"0.09665";"0.12848";"0.0985";"0.790";"0.0867";"0.0243"
"1666";"ILMN_1667430";"DEGS1";" 8.25";" 9.54";"-1.2912";"0.27915";"0.00415";"0.27918";"0.0627";"0.790";"0.1067";"0.0406"
"1667";"ILMN_3239460";"OAZ2";" 7.40";" 8.00";"-0.6006";"0.12074";"0.10179";"0.15792";"0.1630";"0.790";"0.0388";"0.0084"
"1668";"ILMN_1676336";"AADACL1";" 7.83";" 7.13";" 0.6929";"0.13766";"0.11094";"0.17680";"0.1414";"0.790";"0.0292";"0.0398"
"1669";"ILMN_1674661";"CIRBP";"10.01";"10.60";"-0.5897";"0.13112";"0.05992";"0.14416";"0.1151";"0.789";"0.0367";"0.0588"
"1670";"ILMN_1867134";"";" 5.05";" 5.51";"-0.4554";"0.03713";"0.11554";"0.12136";"0.1735";"0.789";"0.0232";"0.0138"
"1671";"ILMN_1793302";"WDR4";" 5.59";" 4.82";" 0.7716";"0.19996";"0.03094";"0.20234";"0.1608";"0.789";"0.0171";"0.0331"
"1672";"ILMN_2083243";"MNAT1";" 8.89";" 8.45";" 0.4392";"0.08973";"0.03489";"0.09628";"0.0671";"0.789";"0.1101";"0.0340"
"1673";"ILMN_1716596";"NSMAF";" 9.74";"10.14";"-0.4009";"0.08108";"0.06952";"0.10680";"0.1732";"0.789";"0.0175";"0.0205"
"1674";"ILMN_1726516";"SCRIB";" 9.42";" 9.70";"-0.2782";"0.05704";"0.03194";"0.06537";"0.0949";"0.789";"0.0675";"0.0488"
"1675";"ILMN_1778226";"EXTL3";" 7.67";" 8.00";"-0.3340";"0.06031";"0.05675";"0.08281";"0.1231";"0.788";"0.0808";"0.0076"
"1676";"ILMN_1665483";"KIAA0020";" 9.71";" 8.41";" 1.3017";"0.24252";"0.09857";"0.26179";"0.0432";"0.788";"0.1554";"0.0134"
"1677";"ILMN_1656826";"SH3RF1";" 6.90";" 7.01";"-0.1125";"0.02160";"0.01564";"0.02666";"0.0990";"0.788";"0.0717";"0.0415"
"1678";"ILMN_2067032";"TRAF3IP1";" 5.41";" 4.87";" 0.5353";"0.08944";"0.05964";"0.10750";"0.0429";"0.788";"0.1622";"0.0070"
"1679";"ILMN_2383349";"STEAP3";" 8.00";" 8.41";"-0.4085";"0.07529";"0.03144";"0.08159";"0.0417";"0.788";"0.1587";"0.0121"
"1680";"ILMN_1801121";"SENP2";" 7.99";" 7.63";" 0.3627";"0.04739";"0.07576";"0.08936";"0.1193";"0.787";"0.0703";"0.0229"
"1681";"ILMN_1717946";"DGKE";" 5.62";" 5.15";" 0.4733";"0.12355";"0.02548";"0.12615";"0.1733";"0.787";"0.0152";"0.0241"
"1682";"ILMN_1782890";"SLC25A3";"12.32";"12.57";"-0.2557";"0.04316";"0.05234";"0.06784";"0.1696";"0.787";"0.0213";"0.0221"
"1683";"ILMN_1676980";"MTSS1";" 5.25";" 6.04";"-0.7895";"0.18546";"0.03190";"0.18818";"0.1015";"0.787";"0.0401";"0.0716"
"1684";"ILMN_1788356";"C11orf17";" 7.41";" 8.04";"-0.6294";"0.12797";"0.06367";"0.14293";"0.0799";"0.786";"0.0933";"0.0403"
"1685";"ILMN_1810274";"HOXB2";" 7.47";" 7.68";"-0.2142";"0.01000";"0.05615";"0.05703";"0.1723";"0.786";"0.0275";"0.0137"
"1686";"ILMN_1738675";"PTPN6";" 7.81";" 8.37";"-0.5546";"0.13110";"0.01864";"0.13242";"0.1023";"0.786";"0.0389";"0.0724"
"1687";"ILMN_1747924";"LOC644254";" 6.74";" 7.65";"-0.9092";"0.20345";"0.08147";"0.21916";"0.1071";"0.786";"0.0433";"0.0636"
"1688";"ILMN_1761113";"GNL2";" 9.79";" 8.70";" 1.0902";"0.19973";"0.06504";"0.21005";"0.0345";"0.786";"0.1706";"0.0091"
"1689";"ILMN_1749432";"MRPL32";"11.12";"10.95";" 0.1793";"0.03731";"0.03135";"0.04873";"0.1893";"0.786";"0.0151";"0.0098"
"1690";"ILMN_1804822";"SRXN1";" 9.65";" 9.41";" 0.2433";"0.05496";"0.03460";"0.06495";"0.1742";"0.786";"0.0170";"0.0231"
"1691";"ILMN_1725852";"S100A2";"11.17";"10.57";" 0.5978";"0.13994";"0.05778";"0.15140";"0.1358";"0.786";"0.0261";"0.0523"
"1692";"ILMN_1671482";"GALM";" 7.55";" 8.48";"-0.9306";"0.21094";"0.04150";"0.21498";"0.0869";"0.786";"0.0619";"0.0656"
"1693";"ILMN_2298365";"PPP2R2B";" 7.43";" 7.71";"-0.2839";"0.03236";"0.06460";"0.07225";"0.1390";"0.785";"0.0522";"0.0234"
"1694";"ILMN_1739558";"CRELD1";" 5.67";" 6.06";"-0.3934";"0.05360";"0.08439";"0.09997";"0.1380";"0.785";"0.0487";"0.0280"
"1695";"ILMN_3253126";"FLJ41484";" 6.47";" 7.36";"-0.8859";"0.17306";"0.09284";"0.19639";"0.0707";"0.785";"0.1142";"0.0299"
"1696";"ILMN_1671837";"LOC644739";" 7.05";" 7.55";"-0.4986";"0.09799";"0.04562";"0.10809";"0.0632";"0.785";"0.1250";"0.0267"
"1697";"ILMN_1706261";"SLCO3A1";" 6.34";" 6.83";"-0.4932";"0.09161";"0.07493";"0.11835";"0.1047";"0.785";"0.0704";"0.0397"
"1698";"ILMN_1701269";"ATP5C1";"11.23";"11.49";"-0.2560";"0.06104";"0.02616";"0.06640";"0.1520";"0.785";"0.0215";"0.0415"
"1699";"ILMN_1778684";"BRE";" 7.37";" 7.98";"-0.6076";"0.08758";"0.11621";"0.14552";"0.1036";"0.785";"0.0900";"0.0215"
"1700";"ILMN_3238006";"LOC730323";" 8.21";" 8.99";"-0.7754";"0.12934";"0.10924";"0.16929";"0.0655";"0.785";"0.1345";"0.0151"
"1701";"ILMN_1809291";"TSPAN7";" 5.34";" 5.92";"-0.5747";"0.07047";"0.11810";"0.13753";"0.1032";"0.785";"0.1005";"0.0116"
"1702";"ILMN_1784367";"HSPD1";" 5.84";" 5.19";" 0.6546";"0.13989";"0.05132";"0.14900";"0.0807";"0.785";"0.0854";"0.0493"
"1703";"ILMN_3225894";"LOC729774";" 6.87";" 6.39";" 0.4776";"0.10253";"0.07453";"0.12675";"0.1693";"0.784";"0.0193";"0.0269"
"1704";"ILMN_1734194";"EXOSC3";" 9.39";" 9.01";" 0.3735";"0.06458";"0.07391";"0.09814";"0.1614";"0.784";"0.0257";"0.0285"
"1705";"ILMN_3248773";"C7orf40";" 8.56";" 7.95";" 0.6062";"0.15776";"0.03468";"0.16152";"0.1724";"0.784";"0.0161";"0.0273"
"1706";"ILMN_1769705";"LOC440093";"11.17";"10.78";" 0.3941";"0.06489";"0.06194";"0.08971";"0.0806";"0.784";"0.1152";"0.0200"
"1707";"ILMN_2155516";"QTRTD1";" 8.97";" 8.21";" 0.7639";"0.12613";"0.11732";"0.17226";"0.0769";"0.784";"0.1204";"0.0187"
"1708";"ILMN_2341793";"CCT7";"12.13";"11.87";" 0.2600";"0.04629";"0.04781";"0.06655";"0.1426";"0.784";"0.0360";"0.0376"
"1709";"ILMN_1714809";"RPIA";" 7.67";" 7.19";" 0.4792";"0.10902";"0.06722";"0.12808";"0.1747";"0.784";"0.0173";"0.0241"
"1710";"ILMN_1730082";"RPUSD4";"10.18";"10.43";"-0.2590";"0.04951";"0.01162";"0.05086";"0.0380";"0.784";"0.1656";"0.0126"
"1711";"ILMN_1796682";"PARP3";" 7.07";" 7.92";"-0.8490";"0.14517";"0.11261";"0.18373";"0.0625";"0.784";"0.1385";"0.0154"
"1712";"ILMN_1771627";"ZMIZ1";"10.76";"11.06";"-0.3034";"0.05407";"0.05609";"0.07790";"0.1446";"0.783";"0.0348";"0.0371"
"1713";"ILMN_1679880";"THOC6";" 7.03";" 7.60";"-0.5732";"0.10614";"0.04385";"0.11484";"0.0421";"0.783";"0.1623";"0.0123"
"1714";"ILMN_2359287";"ITGA6";" 7.87";" 7.30";" 0.5753";"0.12281";"0.06642";"0.13962";"0.1103";"0.783";"0.0489";"0.0578"
"1715";"ILMN_1655163";"STK24";"12.59";"12.74";"-0.1506";"0.02176";"0.03030";"0.03730";"0.1216";"0.783";"0.0685";"0.0273"
"1716";"ILMN_2381296";"GSTZ1";" 8.17";" 8.62";"-0.4471";"0.08674";"0.04675";"0.09854";"0.0684";"0.782";"0.1219";"0.0277"
"1717";"ILMN_1730539";"NPHP3";" 6.17";" 5.65";" 0.5239";"0.04913";"0.12706";"0.13623";"0.1532";"0.782";"0.0433";"0.0215"
"1718";"ILMN_2375418";"DPH2";" 8.95";" 8.49";" 0.4607";"0.09787";"0.06866";"0.11955";"0.1517";"0.782";"0.0259";"0.0405"
"1719";"ILMN_1746137";"ST7";" 7.53";" 8.41";"-0.8768";"0.10436";"0.18580";"0.21310";"0.1109";"0.782";"0.0916";"0.0155"
"1720";"ILMN_1789627";"SEPT5";" 7.93";" 9.01";"-1.0766";"0.24266";"0.05156";"0.24808";"0.0854";"0.782";"0.0692";"0.0639"
"1721";"ILMN_1663383";"GEMIN5";" 6.57";" 6.20";" 0.3671";"0.08728";"0.04935";"0.10026";"0.1926";"0.781";"0.0135";"0.0124"
"1722";"ILMN_1806634";"NNT";"10.09";"10.56";"-0.4632";"0.10281";"0.04257";"0.11128";"0.1047";"0.781";"0.0498";"0.0643"
"1723";"ILMN_1810176";"MAP3K7";" 8.90";" 8.20";" 0.6948";"0.14722";"0.06539";"0.16109";"0.0879";"0.781";"0.0798";"0.0512"
"1724";"ILMN_3236249";"LOC727877";" 4.85";" 5.25";"-0.4011";"0.00289";"0.10668";"0.10672";"0.1705";"0.781";"0.0351";"0.0136"
"1725";"ILMN_1782633";"BOLA2";" 9.02";" 8.50";" 0.5166";"0.10073";"0.09297";"0.13708";"0.1683";"0.780";"0.0224";"0.0288"
"1726";"ILMN_1724884";"SNORD22";" 5.25";" 4.80";" 0.4506";"0.08881";"0.08461";"0.12266";"0.1895";"0.780";"0.0158";"0.0145"
"1727";"ILMN_1690320";"TTC23";" 7.86";" 8.17";"-0.3109";"0.05205";"0.06010";"0.07950";"0.1413";"0.780";"0.0420";"0.0364"
"1728";"ILMN_1782829";"GLTSCR1";" 6.89";" 7.30";"-0.4110";"0.06716";"0.05781";"0.08861";"0.0611";"0.780";"0.1469";"0.0119"
"1729";"ILMN_1860216";"";" 5.95";" 6.47";"-0.5237";"0.06044";"0.12622";"0.13995";"0.1738";"0.780";"0.0263";"0.0198"
"1730";"ILMN_2364674";"TRPT1";" 9.17";" 9.35";"-0.1791";"0.02512";"0.03394";"0.04222";"0.0953";"0.780";"0.1156";"0.0093"
"1731";"ILMN_1774287";"CFB";" 5.48";" 6.39";"-0.9045";"0.15732";"0.13562";"0.20771";"0.0837";"0.780";"0.1120";"0.0246"
"1732";"ILMN_1732296";"ID3";"10.71";"11.40";"-0.6947";"0.15974";"0.04831";"0.16688";"0.1045";"0.780";"0.0454";"0.0705"
"1733";"ILMN_1742427";"POLR1D";" 8.07";" 8.64";"-0.5786";"0.12233";"0.04925";"0.13187";"0.0806";"0.779";"0.0932";"0.0467"
"1734";"ILMN_3271098";"FAM176A";" 8.39";" 7.36";" 1.0265";"0.22267";"0.16786";"0.27885";"0.1874";"0.779";"0.0159";"0.0174"
"1735";"ILMN_1815115";"CYC1";"11.11";"11.44";"-0.3334";"0.06303";"0.05281";"0.08223";"0.1186";"0.779";"0.0572";"0.0449"
"1736";"ILMN_1704342";"UBE3C";" 8.55";" 8.32";" 0.2323";"0.02940";"0.05601";"0.06326";"0.1894";"0.779";"0.0193";"0.0120"
"1737";"ILMN_1653143";"ECD";" 8.75";" 8.36";" 0.3928";"0.07123";"0.06966";"0.09963";"0.1357";"0.779";"0.0439";"0.0416"
"1738";"ILMN_1793990";"ID2";" 8.12";" 8.99";"-0.8673";"0.21356";"0.04362";"0.21797";"0.1297";"0.778";"0.0274";"0.0644"
"1739";"ILMN_1764098";"TRNT1";" 5.67";" 4.98";" 0.6830";"0.10777";"0.14078";"0.17729";"0.1513";"0.778";"0.0375";"0.0328"
"1740";"ILMN_1801313";"SIAH2";" 7.59";" 8.03";"-0.4393";"0.06499";"0.09178";"0.11246";"0.1417";"0.778";"0.0484";"0.0317"
"1741";"ILMN_2413899";"MCM10";" 6.85";" 6.19";" 0.6634";"0.12259";"0.11744";"0.16977";"0.1414";"0.778";"0.0389";"0.0417"
"1742";"ILMN_3199609";"LOC400013";"10.67";"10.08";" 0.5859";"0.13462";"0.02546";"0.13700";"0.0913";"0.778";"0.0599";"0.0709"
"1743";"ILMN_1653828";"CHFR";" 8.36";" 8.73";"-0.3649";"0.07394";"0.05963";"0.09499";"0.1532";"0.778";"0.0285";"0.0406"
"1744";"ILMN_1811593";"NIPAL1";" 7.72";" 6.37";" 1.3477";"0.25695";"0.17498";"0.31088";"0.0854";"0.778";"0.1033";"0.0337"
"1745";"ILMN_1750044";"ZNHIT3";" 8.34";" 8.76";"-0.4198";"0.04535";"0.09615";"0.10631";"0.1344";"0.778";"0.0674";"0.0206"
"1746";"ILMN_1757631";"DBNDD1";" 5.55";" 6.02";"-0.4680";"0.04759";"0.11289";"0.12251";"0.1572";"0.777";"0.0427";"0.0230"
"1747";"ILMN_1663866";"TGFBI";" 9.84";"11.53";"-1.6981";"0.40804";"0.04948";"0.41103";"0.1080";"0.777";"0.0381";"0.0769"
"1748";"ILMN_1767470";"SCPEP1";"10.19";"11.01";"-0.8138";"0.16599";"0.09493";"0.19122";"0.0934";"0.777";"0.0828";"0.0469"
"1749";"ILMN_1757415";"C1orf163";" 7.06";" 6.45";" 0.6017";"0.15200";"0.03772";"0.15661";"0.1527";"0.776";"0.0220";"0.0494"
"1750";"ILMN_2056760";"MKRN2";" 9.13";" 9.32";"-0.1910";"0.02179";"0.04317";"0.04836";"0.1340";"0.776";"0.0685";"0.0218"
"1751";"ILMN_1695983";"DDX42";"10.05";" 9.87";" 0.1727";"0.03206";"0.00692";"0.03280";"0.0316";"0.775";"0.1850";"0.0083"
"1752";"ILMN_1753613";"HOXA5";" 8.42";" 8.99";"-0.5679";"0.10601";"0.10224";"0.14728";"0.1500";"0.775";"0.0345";"0.0403"
"1753";"ILMN_1770466";"ATP5G3";" 7.30";" 7.47";"-0.1700";"0.04560";"0.01096";"0.04690";"0.2002";"0.775";"0.0129";"0.0118"
"1754";"ILMN_1674633";"UBE2H";" 8.20";" 7.89";" 0.3117";"0.05960";"0.05887";"0.08377";"0.1773";"0.775";"0.0217";"0.0263"
"1755";"ILMN_2050617";"CCT6P1";"11.18";"10.27";" 0.9073";"0.17884";"0.12545";"0.21845";"0.1049";"0.775";"0.0740";"0.0465"
"1756";"ILMN_1756355";"NDUFS3";"11.44";"11.73";"-0.2827";"0.04944";"0.04399";"0.06618";"0.0914";"0.774";"0.1065";"0.0277"
"1757";"ILMN_1662243";"ING1";" 7.55";" 7.32";" 0.2283";"0.06043";"0.01767";"0.06296";"0.1995";"0.774";"0.0132";"0.0131"
"1758";"ILMN_1721128";"TOMM34";"10.55";"10.31";" 0.2450";"0.03741";"0.05586";"0.06723";"0.1948";"0.774";"0.0206";"0.0104"
"1759";"ILMN_2356838";"CEPT1";" 8.09";" 7.71";" 0.3798";"0.06439";"0.06956";"0.09479";"0.1248";"0.774";"0.0641";"0.0371"
"1760";"ILMN_1781764";"HNRNPH2";" 6.74";" 6.28";" 0.4600";"0.06759";"0.09526";"0.11680";"0.1355";"0.774";"0.0814";"0.0093"
"1761";"ILMN_1717324";"C16orf52";" 6.11";" 5.22";" 0.8905";"0.23911";"0.05325";"0.24497";"0.1971";"0.773";"0.0137";"0.0159"
"1762";"ILMN_2215656";"MAGOH";" 8.02";" 7.45";" 0.5725";"0.10246";"0.07914";"0.12946";"0.0769";"0.773";"0.1265";"0.0234"
"1763";"ILMN_3261278";"C18orf18";" 5.35";" 5.89";"-0.5344";"0.12470";"0.01811";"0.12601";"0.0945";"0.773";"0.0567";"0.0761"
"1764";"ILMN_1762666";"DHRS4";" 7.34";" 7.81";"-0.4711";"0.11865";"0.04631";"0.12737";"0.1818";"0.773";"0.0173";"0.0282"
"1765";"ILMN_1741346";"EPHB3";" 5.52";" 5.99";"-0.4672";"0.05030";"0.10525";"0.11665";"0.1248";"0.773";"0.0869";"0.0155"
"1766";"ILMN_2329263";"NFIC";" 5.42";" 5.72";"-0.2918";"0.03470";"0.07174";"0.07969";"0.1905";"0.773";"0.0214";"0.0153"
"1767";"ILMN_1786139";"VKORC1";" 5.60";" 6.00";"-0.4010";"0.08746";"0.06718";"0.11028";"0.1967";"0.773";"0.0154";"0.0153"
"1768";"ILMN_1743396";"ACOX3";" 6.16";" 6.70";"-0.5411";"0.05003";"0.12872";"0.13810";"0.1386";"0.772";"0.0759";"0.0130"
"1769";"ILMN_2143795";"MGC4677";"12.08";"11.59";" 0.4978";"0.06842";"0.11853";"0.13686";"0.1963";"0.772";"0.0190";"0.0123"
"1770";"ILMN_1761147";"GABPB2";" 8.22";" 7.64";" 0.5744";"0.09761";"0.09732";"0.13784";"0.1029";"0.772";"0.0950";"0.0299"
"1771";"ILMN_1715113";"HARS2";" 9.60";"10.05";"-0.4499";"0.03799";"0.11124";"0.11755";"0.1547";"0.772";"0.0531";"0.0204"
"1772";"ILMN_1751615";"COQ10B";" 9.31";" 8.41";" 0.9079";"0.20627";"0.07614";"0.21987";"0.1076";"0.772";"0.0502";"0.0706"
"1773";"ILMN_1685397";"ITGA3";"10.03";" 9.71";" 0.3173";"0.06476";"0.05541";"0.08523";"0.1761";"0.771";"0.0223";"0.0302"
"1774";"ILMN_1700159";"NIPSNAP3A";" 7.04";" 7.55";"-0.5046";"0.11631";"0.05888";"0.13036";"0.1465";"0.771";"0.0285";"0.0542"
"1775";"ILMN_1781516";"SUPT16H";"11.88";"11.30";" 0.5815";"0.08728";"0.09844";"0.13156";"0.0768";"0.770";"0.1422";"0.0104"
"1776";"ILMN_2119224";"KIFAP3";" 7.94";" 7.57";" 0.3710";"0.06505";"0.03331";"0.07308";"0.0380";"0.770";"0.1868";"0.0048"
"1777";"ILMN_3306997";"METTL1";" 9.72";" 9.03";" 0.6832";"0.16586";"0.07228";"0.18093";"0.1643";"0.770";"0.0223";"0.0438"
"1778";"ILMN_1898124";"";" 8.72";" 8.10";" 0.6214";"0.16422";"0.03794";"0.16855";"0.1836";"0.769";"0.0171";"0.0303"
"1779";"ILMN_1734483";"BSDC1";" 8.77";" 9.16";"-0.3988";"0.09179";"0.04790";"0.10354";"0.1495";"0.768";"0.0285";"0.0538"
"1780";"ILMN_1756289";"PPP1R12B";" 7.19";" 7.36";"-0.1673";"0.02765";"0.03645";"0.04575";"0.1904";"0.768";"0.0211";"0.0204"
"1781";"ILMN_1779353";"PUS7";" 8.42";" 7.48";" 0.9337";"0.19741";"0.11182";"0.22687";"0.1088";"0.768";"0.0646";"0.0586"
"1782";"ILMN_2146418";"CRIM1";" 6.70";" 6.19";" 0.5117";"0.05968";"0.12689";"0.14022";"0.1921";"0.768";"0.0294";"0.0108"
"1783";"ILMN_1698148";"CHD5";" 5.04";" 5.41";"-0.3664";"0.05647";"0.06367";"0.08511";"0.0872";"0.767";"0.1286";"0.0168"
"1784";"ILMN_1677122";"FAM168B";" 8.19";" 7.98";" 0.2144";"0.01056";"0.05750";"0.05846";"0.1874";"0.767";"0.0333";"0.0126"
"1785";"ILMN_2219131";"RPS15";" 5.67";" 5.03";" 0.6476";"0.10143";"0.12377";"0.16003";"0.1178";"0.767";"0.0864";"0.0292"
"1786";"ILMN_1708906";"C2orf29";"10.74";"10.52";" 0.2167";"0.04176";"0.04347";"0.06028";"0.2053";"0.766";"0.0176";"0.0107"
"1787";"ILMN_1732171";"LOC652685";" 7.66";" 8.03";"-0.3792";"0.06921";"0.00804";"0.06968";"0.0262";"0.766";"0.2040";"0.0034"
"1788";"ILMN_3307827";"DNAJC4";" 5.69";" 6.61";"-0.9208";"0.21453";"0.04784";"0.21980";"0.0995";"0.766";"0.0568";"0.0774"
"1789";"ILMN_1735461";"DDX21";"11.27";" 9.57";" 1.7009";"0.30571";"0.19159";"0.36079";"0.0552";"0.766";"0.1641";"0.0145"
"1790";"ILMN_1773470";"ST5";" 7.29";" 7.63";"-0.3371";"0.07821";"0.04398";"0.08973";"0.1675";"0.766";"0.0237";"0.0428"
"1791";"ILMN_1700950";"LOC646567";" 8.25";" 8.07";" 0.1802";"0.02418";"0.04368";"0.04993";"0.2017";"0.765";"0.0198";"0.0132"
"1792";"ILMN_1719224";"C17orf45";"12.88";"13.20";"-0.3233";"0.05806";"0.01667";"0.06041";"0.0286";"0.765";"0.2023";"0.0041"
"1793";"ILMN_1867188";"";" 6.48";" 6.94";"-0.4567";"0.10289";"0.03392";"0.10833";"0.0964";"0.765";"0.0705";"0.0685"
"1794";"ILMN_1664167";"RPF2";" 9.41";" 8.50";" 0.9107";"0.19003";"0.09179";"0.21104";"0.0859";"0.765";"0.1036";"0.0458"
"1795";"ILMN_2243308";"ACVR1B";" 8.29";" 8.60";"-0.3128";"0.03744";"0.07061";"0.07992";"0.1379";"0.764";"0.0744";"0.0232"
"1796";"ILMN_1702105";"EFS";" 7.82";" 8.44";"-0.6106";"0.11989";"0.07543";"0.14164";"0.0863";"0.764";"0.1128";"0.0365"
"1797";"ILMN_3211132";"LOC645173";"11.96";"12.26";"-0.3031";"0.06880";"0.03781";"0.07851";"0.1470";"0.764";"0.0316";"0.0574"
"1798";"ILMN_1654939";"TMED2";"10.86";"10.69";" 0.1686";"0.02950";"0.03428";"0.04522";"0.1729";"0.764";"0.0297";"0.0332"
"1799";"ILMN_1753164";"IPO8";" 7.31";" 6.75";" 0.5623";"0.08352";"0.11155";"0.13935";"0.1190";"0.764";"0.0909";"0.0262"
"1800";"ILMN_3269484";"LOC100128899";" 6.17";" 5.81";" 0.3617";"0.07041";"0.07228";"0.10091";"0.2075";"0.764";"0.0162";"0.0124"
"1801";"ILMN_1705403";"CYP2S1";"10.18";"10.36";"-0.1801";"0.02432";"0.03712";"0.04438";"0.1157";"0.764";"0.1003";"0.0201"
"1802";"ILMN_3220934";"NCRNA00152";" 6.58";" 6.10";" 0.4868";"0.10178";"0.08272";"0.13116";"0.1766";"0.763";"0.0245";"0.0356"
"1803";"ILMN_1686135";"CCDC45";" 8.10";" 7.72";" 0.3784";"0.07312";"0.06212";"0.09594";"0.1327";"0.763";"0.0542";"0.0500"
"1804";"ILMN_1656111";"MYLIP";" 8.89";" 9.79";"-0.9017";"0.16313";"0.14795";"0.22023";"0.1108";"0.763";"0.0883";"0.0378"
"1805";"ILMN_1674236";"HSPB1";"13.52";"13.72";"-0.2051";"0.04932";"0.02732";"0.05638";"0.1935";"0.763";"0.0178";"0.0256"
"1806";"ILMN_1802550";"PCSK6";" 5.09";" 5.57";"-0.4767";"0.06097";"0.11763";"0.13249";"0.2039";"0.763";"0.0207";"0.0123"
"1807";"ILMN_1692742";"DENND3";" 7.22";" 8.00";"-0.7758";"0.16010";"0.08170";"0.17974";"0.0856";"0.763";"0.1082";"0.0434"
"1808";"ILMN_1702933";"ADM2";" 6.67";" 6.20";" 0.4641";"0.06674";"0.08728";"0.10987";"0.0952";"0.763";"0.1319";"0.0102"
"1809";"ILMN_2166384";"IPO5";" 7.17";" 6.52";" 0.6476";"0.10370";"0.09697";"0.14198";"0.0649";"0.763";"0.1637";"0.0087"
"1810";"ILMN_1652989";"NUP160";" 9.91";" 9.67";" 0.2485";"0.03781";"0.04975";"0.06249";"0.1274";"0.763";"0.1006";"0.0094"
"1811";"ILMN_1672662";"SLC20A1";"11.65";"10.86";" 0.7965";"0.20657";"0.00936";"0.20678";"0.1483";"0.762";"0.0248";"0.0646"
"1812";"ILMN_1694548";"ANXA3";"11.08";"10.50";" 0.5816";"0.10038";"0.07804";"0.12715";"0.0640";"0.762";"0.1675";"0.0063"
"1813";"ILMN_1812721";"LOC728014";" 8.65";" 9.04";"-0.3893";"0.08101";"0.05589";"0.09842";"0.1307";"0.762";"0.0492";"0.0580"
"1814";"ILMN_1720235";"ADSSL1";" 7.79";" 8.72";"-0.9258";"0.20825";"0.04078";"0.21221";"0.0810";"0.762";"0.0975";"0.0597"
"1815";"ILMN_1652207";"COX4I1";"13.65";"13.82";"-0.1681";"0.03086";"0.02793";"0.04162";"0.1180";"0.761";"0.0788";"0.0419"
"1816";"ILMN_1810392";"ZNHIT2";" 7.01";" 6.36";" 0.6515";"0.13767";"0.11916";"0.18208";"0.2086";"0.761";"0.0159";"0.0142"
"1817";"ILMN_1776777";"ADAR";"10.60";"10.95";"-0.3509";"0.07095";"0.05194";"0.08793";"0.1251";"0.761";"0.0588";"0.0551"
"1818";"ILMN_1727589";"SULT2B1";" 8.61";"10.00";"-1.3861";"0.33528";"0.05078";"0.33911";"0.1114";"0.761";"0.0431";"0.0848"
"1819";"ILMN_1662316";"VPS33A";" 6.55";" 6.87";"-0.3172";"0.04287";"0.07597";"0.08723";"0.1936";"0.761";"0.0248";"0.0209"
"1820";"ILMN_1653718";"ZFAND2B";" 6.48";" 6.64";"-0.1620";"0.02227";"0.03720";"0.04335";"0.1706";"0.761";"0.0388";"0.0299"
"1821";"ILMN_1714759";"CNIH4";"10.76";"10.91";"-0.1506";"0.01525";"0.03632";"0.03939";"0.1531";"0.760";"0.0744";"0.0121"
